materials Del_P Pipe_D angle Inlet_V Density Viscosity "Elbow angle"
2674 0.66448585 0.0367 1.885 0.014 998.0 0.0009737 108.0
2675 0.50423092 0.043 1.885 0.014 998.0 0.0009737 108.0
2676 0.32829627 0.0557 1.885 0.014 998.0 0.0009737 108.0
2677 0.27565053 0.062 1.885 0.014 998.0 0.0009737 108.0
2678 0.2349446 0.0683 1.885 0.014 998.0 0.0009737 108.0
2679 0.20514167 0.0747 1.885 0.014 998.0 0.0009737 108.0
2680 0.17890012 0.081 1.885 0.014 998.0 0.0009737 108.0
2681 0.16065143 0.0873 1.885 0.014 998.0 0.0009737 108.0
2682 0.14419233 0.0937 1.885 0.014 998.0 0.0009737 108.0
2683 0.1302145 0.1 1.885 0.014 998.0 0.0009737 108.0
2684 23.531581 0.005 2.0944 0.014 998.0 0.0009737 120.0
2685 5.3017731 0.0113 2.0944 0.014 998.0 0.0009737 120.0
2686 2.4005517 0.0177 2.0944 0.014 998.0 0.0009737 120.0
2687 1.3968468 0.024 2.0944 0.014 998.0 0.0009737 120.0
2688 0.92788952 0.0303 2.0944 0.014 998.0 0.0009737 120.0
2689 0.66904826 0.0367 2.0944 0.014 998.0 0.0009737 120.0
2690 0.51010287 0.043 2.0944 0.014 998.0 0.0009737 120.0
2691 0.33139992 0.0557 2.0944 0.014 998.0 0.0009737 120.0
2692 0.2771098 0.062 2.0944 0.014 998.0 0.0009737 120.0
2693 0.23677437 0.0683 2.0944 0.014 998.0 0.0009737 120.0
2694 0.20537577 0.0747 2.0944 0.014 998.0 0.0009737 120.0
2695 0.18203157 0.081 2.0944 0.014 998.0 0.0009737 120.0
2696 0.16161331 0.0873 2.0944 0.014 998.0 0.0009737 120.0
2697 0.14468056 0.0937 2.0944 0.014 998.0 0.0009737 120.0
2698 0.1299442 0.1 2.0944 0.014 998.0 0.0009737 120.0
2699 23.996777 0.005 2.3038 0.014 998.0 0.0009737 132.0
2700 5.3927508 0.0113 2.3038 0.014 998.0 0.0009737 132.0
2701 1.4205005 0.024 2.3038 0.014 998.0 0.0009737 132.0
2702 0.68370926 0.0367 2.3038 0.014 998.0 0.0009737 132.0
2703 0.52279191 0.043 2.3038 0.014 998.0 0.0009737 132.0
2704 0.41599278 0.0493 2.3038 0.014 998.0 0.0009737 132.0
2705 0.33963691 0.0557 2.3038 0.014 998.0 0.0009737 132.0
2706 0.28536784 0.062 2.3038 0.014 998.0 0.0009737 132.0
2707 0.24431659 0.0683 2.3038 0.014 998.0 0.0009737 132.0
2708 0.21054322 0.0747 2.3038 0.014 998.0 0.0009737 132.0
2709 0.18467112 0.081 2.3038 0.014 998.0 0.0009737 132.0
2710 0.16564415 0.0873 2.3038 0.014 998.0 0.0009737 132.0
2711 0.14828168 0.0937 2.3038 0.014 998.0 0.0009737 132.0
2712 0.13416023 0.1 2.3038 0.014 998.0 0.0009737 132.0
2713 24.476222 0.005 2.5133 0.014 998.0 0.0009737 144.0
2714 5.4879203 0.0113 2.5133 0.014 998.0 0.0009737 144.0
2715 2.4818032 0.0177 2.5133 0.014 998.0 0.0009737 144.0
2716 1.4503472 0.024 2.5133 0.014 998.0 0.0009737 144.0
2717 0.70211365 0.0367 2.5133 0.014 998.0 0.0009737 144.0
2718 0.53859667 0.043 2.5133 0.014 998.0 0.0009737 144.0
2719 0.42758912 0.0493 2.5133 0.014 998.0 0.0009737 144.0
2720 0.35071159 0.0557 2.5133 0.014 998.0 0.0009737 144.0
2721 0.29358466 0.062 2.5133 0.014 998.0 0.0009737 144.0
2722 0.25005471 0.0683 2.5133 0.014 998.0 0.0009737 144.0
2723 0.21644136 0.0747 2.5133 0.014 998.0 0.0009737 144.0
2724 0.1918145 0.081 2.5133 0.014 998.0 0.0009737 144.0
2725 0.16964861 0.0873 2.5133 0.014 998.0 0.0009737 144.0
2726 0.15176971 0.0937 2.5133 0.014 998.0 0.0009737 144.0
2727 0.13745529 0.1 2.5133 0.014 998.0 0.0009737 144.0
2728 24.97443 0.005 2.7227 0.014 998.0 0.0009737 156.0
2729 5.5896978 0.0113 2.7227 0.014 998.0 0.0009737 156.0
2730 2.5354362 0.0177 2.7227 0.014 998.0 0.0009737 156.0
2731 1.4855707 0.024 2.7227 0.014 998.0 0.0009737 156.0
2732 0.99322238 0.0303 2.7227 0.014 998.0 0.0009737 156.0
2733 0.72289797 0.0367 2.7227 0.014 998.0 0.0009737 156.0
2734 0.55379896 0.043 2.7227 0.014 998.0 0.0009737 156.0
2735 0.44101253 0.0493 2.7227 0.014 998.0 0.0009737 156.0
2736 0.35887151 0.0557 2.7227 0.014 998.0 0.0009737 156.0
2737 0.30107346 0.062 2.7227 0.014 998.0 0.0009737 156.0
2738 0.25892754 0.0683 2.7227 0.014 998.0 0.0009737 156.0
2739 0.22169909 0.0747 2.7227 0.014 998.0 0.0009737 156.0
2740 0.17289913 0.0873 2.7227 0.014 998.0 0.0009737 156.0
2741 0.15468152 0.0937 2.7227 0.014 998.0 0.0009737 156.0
2742 0.14012754 0.1 2.7227 0.014 998.0 0.0009737 156.0
2743 25.445741 0.005 2.9322 0.014 998.0 0.0009737 168.0
2744 5.6989462 0.0113 2.9322 0.014 998.0 0.0009737 168.0
2745 2.5886874 0.0177 2.9322 0.014 998.0 0.0009737 168.0
2746 1.0232916 0.0303 2.9322 0.014 998.0 0.0009737 168.0
2747 0.45390613 0.0493 2.9322 0.014 998.0 0.0009737 168.0
2748 0.37125405 0.0557 2.9322 0.014 998.0 0.0009737 168.0
2749 0.31088471 0.062 2.9322 0.014 998.0 0.0009737 168.0
2750 0.26424773 0.0683 2.9322 0.014 998.0 0.0009737 168.0
2751 0.20083124 0.081 2.9322 0.014 998.0 0.0009737 168.0
2752 0.17732196 0.0873 2.9322 0.014 998.0 0.0009737 168.0
2753 0.1574788 0.0937 2.9322 0.014 998.0 0.0009737 168.0
2754 0.14258761 0.1 2.9322 0.014 998.0 0.0009737 168.0
2755 25.9408 0.005 3.1416 0.014 998.0 0.0009737 180.0
2756 5.8144658 0.0113 3.1416 0.014 998.0 0.0009737 180.0
2757 2.6520951 0.0177 3.1416 0.014 998.0 0.0009737 180.0
2758 1.5647106 0.024 3.1416 0.014 998.0 0.0009737 180.0
2759 1.0493819 0.0303 3.1416 0.014 998.0 0.0009737 180.0
2760 0.76347554 0.0367 3.1416 0.014 998.0 0.0009737 180.0
2761 0.58562035 0.043 3.1416 0.014 998.0 0.0009737 180.0
2762 0.46733357 0.0493 3.1416 0.014 998.0 0.0009737 180.0
2763 0.38244893 0.0557 3.1416 0.014 998.0 0.0009737 180.0
2764 0.31940024 0.062 3.1416 0.014 998.0 0.0009737 180.0
2765 0.27138037 0.0683 3.1416 0.014 998.0 0.0009737 180.0
2766 0.23446221 0.0747 3.1416 0.014 998.0 0.0009737 180.0
2767 0.20591286 0.081 3.1416 0.014 998.0 0.0009737 180.0
2768 0.18382047 0.0873 3.1416 0.014 998.0 0.0009737 180.0
2769 0.16279209 0.0937 3.1416 0.014 998.0 0.0009737 180.0
2770 0.14623727 0.1 3.1416 0.014 998.0 0.0009737 180.0
2772 3.6458719 0.0113 0.0175 0.015 998.0 0.0009737 1.0
2774 0.81584264 0.024 0.0175 0.015 998.0 0.0009737 1.0
2776 0.51155211 0.0303 0.0175 0.015 998.0 0.0009737 1.0
2778 0.25529028 0.043 0.0175 0.015 998.0 0.0009737 1.0
2780 0.19419605 0.0493 0.0175 0.015 998.0 0.0009737 1.0
2781 0.15271437 0.0557 0.0175 0.015 998.0 0.0009737 1.0
2783 0.12326071 0.062 0.0175 0.015 998.0 0.0009737 1.0
2785 0.085187191 0.0747 0.0175 0.015 998.0 0.0009737 1.0
2787 0.072473659 0.081 0.0175 0.015 998.0 0.0009737 1.0
2788 0.062526715 0.0873 0.0175 0.015 998.0 0.0009737 1.0
2790 0.054313022 0.0937 0.0175 0.015 998.0 0.0009737 1.0
2792 19.153952 0.005 0.2094 0.015 998.0 0.0009737 12.0
2793 3.8072772 0.0113 0.2094 0.015 998.0 0.0009737 12.0
2794 1.6033116 0.0177 0.2094 0.015 998.0 0.0009737 12.0
2795 0.29238048 0.043 0.2094 0.015 998.0 0.0009737 12.0
2796 0.22513083 0.0493 0.2094 0.015 998.0 0.0009737 12.0
2797 0.1790671 0.0557 0.2094 0.015 998.0 0.0009737 12.0
2798 0.14632033 0.062 0.2094 0.015 998.0 0.0009737 12.0
2799 0.12174214 0.0683 0.2094 0.015 998.0 0.0009737 12.0
2800 0.10289023 0.0747 0.2094 0.015 998.0 0.0009737 12.0
2801 0.087909323 0.081 0.2094 0.015 998.0 0.0009737 12.0
2802 0.076117593 0.0873 0.2094 0.015 998.0 0.0009737 12.0
2803 0.058610551 0.1 0.2094 0.015 998.0 0.0009737 12.0
2813 19.831373 0.005 0.4189 0.015 998.0 0.0009737 24.0
2814 4.095933 0.0113 0.4189 0.015 998.0 0.0009737 24.0
2815 1.7689803 0.0177 0.4189 0.015 998.0 0.0009737 24.0
2816 0.99249105 0.024 0.4189 0.015 998.0 0.0009737 24.0
2817 0.63626715 0.0303 0.4189 0.015 998.0 0.0009737 24.0
2818 0.44412198 0.0367 0.4189 0.015 998.0 0.0009737 24.0
2819 0.33029219 0.043 0.4189 0.015 998.0 0.0009737 24.0
2820 0.20565011 0.0557 0.4189 0.015 998.0 0.0009737 24.0
2821 0.16828448 0.062 0.4189 0.015 998.0 0.0009737 24.0
2822 0.14366199 0.0683 0.4189 0.015 998.0 0.0009737 24.0
2823 0.12338552 0.0747 0.4189 0.015 998.0 0.0009737 24.0
2824 0.10726072 0.081 0.4189 0.015 998.0 0.0009737 24.0
2825 0.09361215 0.0873 0.4189 0.015 998.0 0.0009737 24.0
2826 0.083095811 0.0937 0.4189 0.015 998.0 0.0009737 24.0
2827 0.074018792 0.1 0.4189 0.015 998.0 0.0009737 24.0
2828 20.628062 0.005 0.6283 0.015 998.0 0.0009737 36.0
2829 4.4204988 0.0113 0.6283 0.015 998.0 0.0009737 36.0
2830 0.72823236 0.0303 0.6283 0.015 998.0 0.0009737 36.0
2831 0.39251457 0.043 0.6283 0.015 998.0 0.0009737 36.0
2832 0.30752352 0.0493 0.6283 0.015 998.0 0.0009737 36.0
2833 0.25024312 0.0557 0.6283 0.015 998.0 0.0009737 36.0
2834 0.20874371 0.062 0.6283 0.015 998.0 0.0009737 36.0
2835 0.17729694 0.0683 0.6283 0.015 998.0 0.0009737 36.0
2836 0.1526972 0.0747 0.6283 0.015 998.0 0.0009737 36.0
2837 0.13296617 0.081 0.6283 0.015 998.0 0.0009737 36.0
2838 0.11670758 0.0873 0.6283 0.015 998.0 0.0009737 36.0
2839 0.10236979 0.0937 0.6283 0.015 998.0 0.0009737 36.0
2840 0.092169014 0.1 0.6283 0.015 998.0 0.0009737 36.0
2850 21.468308 0.005 0.8378 0.015 998.0 0.0009737 48.0
2851 4.7368059 0.0113 0.8378 0.015 998.0 0.0009737 48.0
2852 1.2453531 0.024 0.8378 0.015 998.0 0.0009737 48.0
2853 0.82511504 0.0303 0.8378 0.015 998.0 0.0009737 48.0
2854 0.45673796 0.043 0.8378 0.015 998.0 0.0009737 48.0
2855 0.36255808 0.0493 0.8378 0.015 998.0 0.0009737 48.0
2856 0.29832419 0.0557 0.8378 0.015 998.0 0.0009737 48.0
2857 0.25138027 0.062 0.8378 0.015 998.0 0.0009737 48.0
2858 0.21563042 0.0683 0.8378 0.015 998.0 0.0009737 48.0
2859 0.1856732 0.0747 0.8378 0.015 998.0 0.0009737 48.0
2860 0.16239636 0.081 0.8378 0.015 998.0 0.0009737 48.0
2861 0.12951832 0.0937 0.8378 0.015 998.0 0.0009737 48.0
2862 0.11660526 0.1 0.8378 0.015 998.0 0.0009737 48.0
2864 5.0213991 0.0113 1.0472 0.015 998.0 0.0009737 60.0
2866 1.3511847 0.024 1.0472 0.015 998.0 0.0009737 60.0
2868 0.90807361 0.0303 1.0472 0.015 998.0 0.0009737 60.0
2871 0.40934386 0.0493 1.0472 0.015 998.0 0.0009737 60.0
2872 0.33861719 0.0557 1.0472 0.015 998.0 0.0009737 60.0
2874 0.28617912 0.062 1.0472 0.015 998.0 0.0009737 60.0
2876 0.2134123 0.0747 1.0472 0.015 998.0 0.0009737 60.0
2878 0.18735078 0.081 1.0472 0.015 998.0 0.0009737 60.0
2879 0.1673855 0.0873 1.0472 0.015 998.0 0.0009737 60.0
2881 0.14984701 0.0937 1.0472 0.015 998.0 0.0009737 60.0
2883 23.047782 0.005 1.2566 0.015 998.0 0.0009737 72.0
2884 5.2507774 0.0113 1.2566 0.015 998.0 0.0009737 72.0
2885 2.418225 0.0177 1.2566 0.015 998.0 0.0009737 72.0
2886 1.4275403 0.024 1.2566 0.015 998.0 0.0009737 72.0
2887 0.96307713 0.0303 1.2566 0.015 998.0 0.0009737 72.0
2888 0.70302581 0.0367 1.2566 0.015 998.0 0.0009737 72.0
2889 0.54386819 0.043 1.2566 0.015 998.0 0.0009737 72.0
2890 0.43671103 0.0493 1.2566 0.015 998.0 0.0009737 72.0
2891 0.36073847 0.0557 1.2566 0.015 998.0 0.0009737 72.0
2892 0.30432228 0.062 1.2566 0.015 998.0 0.0009737 72.0
2893 0.26200764 0.0683 1.2566 0.015 998.0 0.0009737 72.0
2894 0.22688502 0.0747 1.2566 0.015 998.0 0.0009737 72.0
2895 0.19937704 0.081 1.2566 0.015 998.0 0.0009737 72.0
2896 0.17869255 0.0873 1.2566 0.015 998.0 0.0009737 72.0
2897 0.15869891 0.0937 1.2566 0.015 998.0 0.0009737 72.0
2898 0.14412578 0.1 1.2566 0.015 998.0 0.0009737 72.0
2906 23.731999 0.005 1.4661 0.015 998.0 0.0009737 84.0
2907 2.4970925 0.0177 1.4661 0.015 998.0 0.0009737 84.0
2908 1.4725973 0.024 1.4661 0.015 998.0 0.0009737 84.0
2909 0.72120173 0.0367 1.4661 0.015 998.0 0.0009737 84.0
2910 0.55528039 0.043 1.4661 0.015 998.0 0.0009737 84.0
2911 0.44440488 0.0493 1.4661 0.015 998.0 0.0009737 84.0
2912 0.36472115 0.0557 1.4661 0.015 998.0 0.0009737 84.0
2913 0.30661576 0.062 1.4661 0.015 998.0 0.0009737 84.0
2914 0.26459178 0.0683 1.4661 0.015 998.0 0.0009737 84.0
2915 0.23036671 0.0747 1.4661 0.015 998.0 0.0009737 84.0
2916 0.1804076 0.0873 1.4661 0.015 998.0 0.0009737 84.0
2917 0.15929596 0.0937 1.4661 0.015 998.0 0.0009737 84.0
2918 0.14627136 0.1 1.4661 0.015 998.0 0.0009737 84.0
2919 24.368132 0.005 1.6755 0.015 998.0 0.0009737 96.0
2920 5.5561826 0.0113 1.6755 0.015 998.0 0.0009737 96.0
2921 2.5467377 0.0177 1.6755 0.015 998.0 0.0009737 96.0
2922 1.4948566 0.024 1.6755 0.015 998.0 0.0009737 96.0
2923 0.9986899 0.0303 1.6755 0.015 998.0 0.0009737 96.0
2924 0.72368489 0.0367 1.6755 0.015 998.0 0.0009737 96.0
2925 0.44159746 0.0493 1.6755 0.015 998.0 0.0009737 96.0
2926 0.36228723 0.0557 1.6755 0.015 998.0 0.0009737 96.0
2927 0.30443856 0.062 1.6755 0.015 998.0 0.0009737 96.0
2928 0.26085983 0.0683 1.6755 0.015 998.0 0.0009737 96.0
2929 0.2268667 0.0747 1.6755 0.015 998.0 0.0009737 96.0
2930 0.19975592 0.081 1.6755 0.015 998.0 0.0009737 96.0
2931 0.17775277 0.0873 1.6755 0.015 998.0 0.0009737 96.0
2940 24.915265 0.005 1.885 0.015 998.0 0.0009737 108.0
2941 5.6630837 0.0113 1.885 0.015 998.0 0.0009737 108.0
2942 1.5092747 0.024 1.885 0.015 998.0 0.0009737 108.0
2943 1.0055738 0.0303 1.885 0.015 998.0 0.0009737 108.0
2944 0.72638536 0.0367 1.885 0.015 998.0 0.0009737 108.0
2945 0.55208878 0.043 1.885 0.015 998.0 0.0009737 108.0
2946 0.43950985 0.0493 1.885 0.015 998.0 0.0009737 108.0
2947 0.3609377 0.0557 1.885 0.015 998.0 0.0009737 108.0
2948 0.30356661 0.062 1.885 0.015 998.0 0.0009737 108.0
2949 0.25860722 0.0683 1.885 0.015 998.0 0.0009737 108.0
2950 0.22646301 0.0747 1.885 0.015 998.0 0.0009737 108.0
2951 0.1971168 0.081 1.885 0.015 998.0 0.0009737 108.0
2952 0.17763603 0.0873 1.885 0.015 998.0 0.0009737 108.0
2953 0.15927488 0.0937 1.885 0.015 998.0 0.0009737 108.0
2954 0.14388006 0.1 1.885 0.015 998.0 0.0009737 108.0
2956 5.7625945 0.0113 2.0944 0.015 998.0 0.0009737 120.0
2958 2.6124421 0.0177 2.0944 0.015 998.0 0.0009737 120.0
2959 1.522175 0.024 2.0944 0.015 998.0 0.0009737 120.0
2961 1.012781 0.0303 2.0944 0.015 998.0 0.0009737 120.0
2963 0.55855412 0.043 2.0944 0.015 998.0 0.0009737 120.0
2964 0.44403719 0.0493 2.0944 0.015 998.0 0.0009737 120.0
2965 0.36405848 0.0557 2.0944 0.015 998.0 0.0009737 120.0
2967 0.30476092 0.062 2.0944 0.015 998.0 0.0009737 120.0
2969 0.22961501 0.0744 2.0944 0.015 998.0 0.0009737 120.0
2970 0.22602578 0.0747 2.0944 0.015 998.0 0.0009737 120.0
2972 0.17823753 0.0873 2.0944 0.015 998.0 0.0009737 120.0
2974 0.15996824 0.0936 2.0944 0.015 998.0 0.0009737 120.0
2975 0.1597845 0.0937 2.0944 0.015 998.0 0.0009737 120.0
2977 25.96955 0.005 2.3038 0.015 998.0 0.0009737 132.0
2978 2.6521065 0.0177 2.3038 0.015 998.0 0.0009737 132.0
2979 1.0344533 0.0303 2.3038 0.015 998.0 0.0009737 132.0
2980 0.74844055 0.0367 2.3038 0.015 998.0 0.0009737 132.0
2981 0.5730351 0.043 2.3038 0.015 998.0 0.0009737 132.0
2982 0.4556051 0.0493 2.3038 0.015 998.0 0.0009737 132.0
2983 0.37274139 0.0557 2.3038 0.015 998.0 0.0009737 132.0
2984 0.31425524 0.062 2.3038 0.015 998.0 0.0009737 132.0
2985 0.26956786 0.0683 2.3038 0.015 998.0 0.0009737 132.0
2986 0.23167013 0.0747 2.3038 0.015 998.0 0.0009737 132.0
2987 0.20404631 0.081 2.3038 0.015 998.0 0.0009737 132.0
2988 0.18310443 0.0872 2.3038 0.015 998.0 0.0009737 132.0
2989 0.18266867 0.0873 2.3038 0.015 998.0 0.0009737 132.0
2990 0.14843227 0.1 2.3038 0.015 998.0 0.0009737 132.0
3000 26.486161 0.005 2.5133 0.015 998.0 0.0009737 144.0
3001 5.9622572 0.0113 2.5133 0.015 998.0 0.0009737 144.0
3002 2.7016449 0.0177 2.5133 0.015 998.0 0.0009737 144.0
3003 1.582715 0.024 2.5133 0.015 998.0 0.0009737 144.0
3004 1.0583241 0.0303 2.5133 0.015 998.0 0.0009737 144.0
3005 0.59014732 0.043 2.5133 0.015 998.0 0.0009737 144.0
3006 0.46807941 0.0493 2.5133 0.015 998.0 0.0009737 144.0
3007 0.38467401 0.0557 2.5133 0.015 998.0 0.0009737 144.0
3008 0.32343404 0.062 2.5133 0.015 998.0 0.0009737 144.0
3009 0.27487561 0.0683 2.5133 0.015 998.0 0.0009737 144.0
3010 0.23944465 0.0744 2.5133 0.015 998.0 0.0009737 144.0
3011 0.23807166 0.0747 2.5133 0.015 998.0 0.0009737 144.0
3012 0.21027027 0.0808 2.5133 0.015 998.0 0.0009737 144.0
3013 0.21080022 0.081 2.5133 0.015 998.0 0.0009737 144.0
3014 0.18737848 0.0872 2.5133 0.015 998.0 0.0009737 144.0
3015 0.18697417 0.0873 2.5133 0.015 998.0 0.0009737 144.0
3016 0.16834942 0.0936 2.5133 0.015 998.0 0.0009737 144.0
3017 0.16798399 0.0937 2.5133 0.015 998.0 0.0009737 144.0
3018 0.15225245 0.1 2.5133 0.015 998.0 0.0009737 144.0
3019 27.023284 0.005 2.7227 0.015 998.0 0.0009737 156.0
3020 2.7623915 0.0177 2.7227 0.015 998.0 0.0009737 156.0
3021 1.6224853 0.024 2.7227 0.015 998.0 0.0009737 156.0
3022 1.0871015 0.0303 2.7227 0.015 998.0 0.0009737 156.0
3023 0.60674993 0.043 2.7227 0.015 998.0 0.0009737 156.0
3024 0.48355168 0.0493 2.7227 0.015 998.0 0.0009737 156.0
3025 0.39433711 0.0557 2.7227 0.015 998.0 0.0009737 156.0
3026 0.33083379 0.062 2.7227 0.015 998.0 0.0009737 156.0
3027 0.28392524 0.068 2.7227 0.015 998.0 0.0009737 156.0
3028 0.28469898 0.0683 2.7227 0.015 998.0 0.0009737 156.0
3029 0.21472453 0.0808 2.7227 0.015 998.0 0.0009737 156.0
3030 0.21389357 0.081 2.7227 0.015 998.0 0.0009737 156.0
3031 0.1909777 0.0872 2.7227 0.015 998.0 0.0009737 156.0
3032 0.1906932 0.0873 2.7227 0.015 998.0 0.0009737 156.0
3033 0.17161169 0.0936 2.7227 0.015 998.0 0.0009737 156.0
3034 0.17172309 0.0937 2.7227 0.015 998.0 0.0009737 156.0
3035 0.15535877 0.1 2.7227 0.015 998.0 0.0009737 156.0
3045 27.534976 0.005 2.9322 0.015 998.0 0.0009737 168.0
3046 6.1933115 0.0113 2.9322 0.015 998.0 0.0009737 168.0
3047 2.8221025 0.0177 2.9322 0.015 998.0 0.0009737 168.0
3048 1.66217 0.024 2.9322 0.015 998.0 0.0009737 168.0
3049 0.81617278 0.0367 2.9322 0.015 998.0 0.0009737 168.0
3050 0.6248622 0.043 2.9322 0.015 998.0 0.0009737 168.0
3051 0.49753843 0.0493 2.9322 0.015 998.0 0.0009737 168.0
3052 0.40762293 0.0557 2.9322 0.015 998.0 0.0009737 168.0
3053 0.3407949 0.062 2.9322 0.015 998.0 0.0009737 168.0
3054 0.29518596 0.068 2.9322 0.015 998.0 0.0009737 168.0
3055 0.28944525 0.0683 2.9322 0.015 998.0 0.0009737 168.0
3056 0.25373934 0.0744 2.9322 0.015 998.0 0.0009737 168.0
3057 0.25221043 0.0747 2.9322 0.015 998.0 0.0009737 168.0
3058 0.21966662 0.0808 2.9322 0.015 998.0 0.0009737 168.0
3059 0.22035179 0.081 2.9322 0.015 998.0 0.0009737 168.0
3060 0.195459 0.0872 2.9322 0.015 998.0 0.0009737 168.0
3061 0.19497465 0.0873 2.9322 0.015 998.0 0.0009737 168.0
3062 0.17393272 0.0937 2.9322 0.015 998.0 0.0009737 168.0
3064 6.32032 0.0113 3.1416 0.015 998.0 0.0009737 180.0
3066 2.8939022 0.0177 3.1416 0.015 998.0 0.0009737 180.0
3067 1.7112222 0.024 3.1416 0.015 998.0 0.0009737 180.0
3070 0.64255309 0.043 3.1416 0.015 998.0 0.0009737 180.0
3072 0.51261218 0.0493 3.1416 0.015 998.0 0.0009737 180.0
3073 0.41922174 0.0557 3.1416 0.015 998.0 0.0009737 180.0
3075 0.30014975 0.068 3.1416 0.015 998.0 0.0009737 180.0
3077 0.2612676 0.0744 3.1416 0.015 998.0 0.0009737 180.0
3078 0.25828741 0.0747 3.1416 0.015 998.0 0.0009737 180.0
3079 0.22786373 0.0808 3.1416 0.015 998.0 0.0009737 180.0
3080 0.22695473 0.081 3.1416 0.015 998.0 0.0009737 180.0
3081 0.20286723 0.0873 3.1416 0.015 998.0 0.0009737 180.0
3083 0.17902787 0.0936 3.1416 0.015 998.0 0.0009737 180.0
3084 0.17881899 0.0937 3.1416 0.015 998.0 0.0009737 180.0
3286 0.29369194 0.068 2.0944 0.0163 998.0 0.0009737 120.0
3287 0.25727137 0.0744 2.0944 0.0163 998.0 0.0009737 120.0
3288 0.22376566 0.0808 2.0944 0.0163 998.0 0.0009737 120.0
3289 0.26140388 0.0744 2.3038 0.0163 998.0 0.0009737 132.0
3290 0.23065779 0.0808 2.3038 0.0163 998.0 0.0009737 132.0
3291 0.18298502 0.0936 2.3038 0.0163 998.0 0.0009737 132.0
3292 0.16651313 0.1 2.3038 0.0163 998.0 0.0009737 132.0
3293 0.30932804 0.068 2.5133 0.0163 998.0 0.0009737 144.0
3294 0.21073248 0.0872 2.5133 0.0163 998.0 0.0009737 144.0
3295 0.18944317 0.0936 2.5133 0.0163 998.0 0.0009737 144.0
3296 0.17077845 0.1 2.5133 0.0163 998.0 0.0009737 144.0
3297 0.31659404 0.068 2.7227 0.0163 998.0 0.0009737 156.0
3298 0.27407272 0.0744 2.7227 0.0163 998.0 0.0009737 156.0
3299 0.24142046 0.0808 2.7227 0.0163 998.0 0.0009737 156.0
3300 0.21557807 0.0872 2.7227 0.0163 998.0 0.0009737 156.0
3301 0.19336868 0.0936 2.7227 0.0163 998.0 0.0009737 156.0
3302 0.17436868 0.1 2.7227 0.0163 998.0 0.0009737 156.0
3303 0.32802747 0.068 2.9322 0.0163 998.0 0.0009737 168.0
3304 0.28243651 0.0744 2.9322 0.0163 998.0 0.0009737 168.0
3305 0.21885148 0.0872 2.9322 0.0163 998.0 0.0009737 168.0
3306 0.19538796 0.0936 2.9322 0.0163 998.0 0.0009737 168.0
3307 0.33547579 0.068 3.1416 0.0163 998.0 0.0009737 180.0
3308 0.29250689 0.0744 3.1416 0.0163 998.0 0.0009737 180.0
3309 0.25404231 0.0808 3.1416 0.0163 998.0 0.0009737 180.0
3310 0.17914899 0.1 3.1416 0.0163 998.0 0.0009737 180.0
3602 0.28578334 0.0744 2.0944 0.0175 998.0 0.0009737 120.0
3603 0.25000873 0.0808 2.0944 0.0175 998.0 0.0009737 120.0
3604 0.22334598 0.0872 2.0944 0.0175 998.0 0.0009737 120.0
3605 0.17920264 0.1 2.0944 0.0175 998.0 0.0009737 120.0
3606 0.33785299 0.068 2.3038 0.0175 998.0 0.0009737 132.0
3607 0.25661667 0.0808 2.3038 0.0175 998.0 0.0009737 132.0
3608 0.20312295 0.0936 2.3038 0.0175 998.0 0.0009737 132.0
3609 0.18510365 0.1 2.3038 0.0175 998.0 0.0009737 132.0
3610 0.3435112 0.068 2.5133 0.0175 998.0 0.0009737 144.0
3611 0.23390003 0.0872 2.5133 0.0175 998.0 0.0009737 144.0
3612 0.21065 0.0936 2.5133 0.0175 998.0 0.0009737 144.0
3613 0.18993561 0.1 2.5133 0.0175 998.0 0.0009737 144.0
3614 0.35096775 0.068 2.7227 0.0175 998.0 0.0009737 156.0
3615 0.27009785 0.0808 2.7227 0.0175 998.0 0.0009737 156.0
3616 0.24036166 0.0872 2.7227 0.0175 998.0 0.0009737 156.0
3617 0.21505593 0.0936 2.7227 0.0175 998.0 0.0009737 156.0
3618 0.19385072 0.1 2.7227 0.0175 998.0 0.0009737 156.0
3619 0.31272063 0.0744 2.9322 0.0175 998.0 0.0009737 168.0
3620 0.27347545 0.0808 2.9322 0.0175 998.0 0.0009737 168.0
3621 0.24407469 0.0872 2.9322 0.0175 998.0 0.0009737 168.0
3622 0.21719057 0.0936 2.9322 0.0175 998.0 0.0009737 168.0
3623 0.19694862 0.1 2.9322 0.0175 998.0 0.0009737 168.0
3624 0.37264722 0.068 3.1416 0.0175 998.0 0.0009737 180.0
3625 0.32537311 0.0744 3.1416 0.0175 998.0 0.0009737 180.0
3626 0.28100095 0.0808 3.1416 0.0175 998.0 0.0009737 180.0
3627 0.19922474 0.1 3.1416 0.0175 998.0 0.0009737 180.0
3911 0.31556805 0.0744 2.0944 0.0188 998.0 0.0009737 120.0
3912 0.27673359 0.0808 2.0944 0.0188 998.0 0.0009737 120.0
3913 0.24678755 0.0872 2.0944 0.0188 998.0 0.0009737 120.0
3914 0.19703186 0.1 2.0944 0.0188 998.0 0.0009737 120.0
3915 0.2828622 0.0808 2.3038 0.0188 998.0 0.0009737 132.0
3916 0.22410155 0.0936 2.3038 0.0188 998.0 0.0009737 132.0
3917 0.20442819 0.1 2.3038 0.0188 998.0 0.0009737 132.0
